Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.12,435,140522.38,705.84,2.961513761,15.59614679
1.09,435,140522.38,705.84,2.961513761,15.59614679
1.16,435,140522.38,705.84,2.961513761,15.59614679
1.14,435,140522.38,705.84,2.961513761,15.59614679
1.15,435,140522.38,705.84,2.961513761,15.59614679
1.11,435,140522.38,705.84,2.961513761,15.59614679
1.23,435,140522.38,705.84,2.961513761,15.59614679
1.13,435,140522.38,705.84,2.961513761,15.59614679
1.12,435,140522.38,705.84,2.961513761,15.59614679
1.03,435,140522.38,705.84,2.961513761,15.59614679
1.07,435,140522.38,705.84,2.961513761,15.59614679
1.08,435,140522.38,705.84,2.961513761,15.59614679
1,435,140522.38,705.84,2.961513761,15.59614679
1.19,435,140522.38,705.84,2.961513761,15.59614679
1.23,435,140522.38,705.84,2.961513761,15.59614679
1.13,435,140522.38,705.84,2.961513761,15.59614679
1.11,435,140522.38,705.84,2.961513761,15.59614679
1.07,435,140522.38,705.84,2.961513761,15.59614679
1.55,462,150715.7,767.14,3.700669546,16.26632829
1.55,462,150715.7,767.14,3.700669546,16.26632829
1.48,462,150715.7,767.14,3.700669546,16.26632829
1.44,462,150715.7,767.14,3.700669546,16.26632829
1.58,462,150715.7,767.14,3.700669546,16.26632829
1.5,462,150715.7,767.14,3.700669546,16.26632829
1.54,462,150715.7,767.14,3.700669546,16.26632829
1.43,462,150715.7,767.14,3.700669546,16.26632829
1.52,462,150715.7,767.14,3.700669546,16.26632829
1.4,462,150715.7,767.14,3.700669546,16.26632829
1.47,462,150715.7,767.14,3.700669546,16.26632829
1.44,462,150715.7,767.14,3.700669546,16.26632829
1.54,462,150715.7,767.14,3.700669546,16.26632829
1.42,462,150715.7,767.14,3.700669546,16.26632829
1.48,462,150715.7,767.14,3.700669546,16.26632829
1.52,462,150715.7,767.14,3.700669546,16.26632829
1.39,462,150715.7,767.14,3.700669546,16.26632829
1.48,462,150715.7,767.14,3.700669546,16.26632829
1.45,462,150715.7,767.14,3.700669546,16.26632829
1.53,462,150715.7,767.14,3.700669546,16.26632829
1.41,462,150715.7,767.14,3.700669546,16.26632829
1.52,462,150715.7,767.14,3.700669546,16.26632829
1.49,462,150715.7,767.14,3.700669546,16.26632829
1.43,462,150715.7,767.14,3.700669546,16.26632829
1.45,462,150715.7,767.14,3.700669546,16.26632829
1.44,462,150715.7,767.14,3.700669546,16.26632829
1.57,462,150715.7,767.14,3.700669546,16.26632829
1.56,462,150715.7,767.14,3.700669546,16.26632829
1.47,462,150715.7,767.14,3.700669546,16.26632829
1.45,462,150715.7,767.14,3.700669546,16.26632829
1.35,462,150715.7,767.14,3.700669546,16.26632829
0.61,495,150715.7,767.14,3.700669546,16.26632829
0.61,495,163396.05,812.52,4.430141129,17.02935484
0.67,495,163396.05,812.52,4.430141129,17.02935484
0.57,495,163396.05,812.52,4.430141129,17.02935484
0.61,495,163396.05,812.52,4.430141129,17.02935484
0.6,495,163396.05,812.52,4.430141129,17.02935484
0.68,495,163396.05,812.52,4.430141129,17.02935484
0.6,495,163396.05,812.52,4.430141129,17.02935484
0.6,495,163396.05,812.52,4.430141129,17.02935484
0.61,495,163396.05,812.52,4.430141129,17.02935484
0.54,495,163396.05,812.52,4.430141129,17.02935484
0.56,495,163396.05,812.52,4.430141129,17.02935484
0.56,495,163396.05,812.52,4.430141129,17.02935484
0.55,495,163396.05,812.52,4.430141129,17.02935484
0.53,495,163396.05,812.52,4.430141129,17.02935484
0.63,495,163396.05,812.52,4.430141129,17.02935484
0.63,495,163396.05,812.52,4.430141129,17.02935484
0.52,495,163396.05,812.52,4.430141129,17.02935484
0.53,495,163396.05,812.52,4.430141129,17.02935484
0.63,495,163396.05,812.52,4.430141129,17.02935484
0.55,495,163396.05,812.52,4.430141129,17.02935484
0.6,495,163396.05,812.52,4.430141129,17.02935484
0.55,495,163396.05,812.52,4.430141129,17.02935484
0.52,495,163396.05,812.52,4.430141129,17.02935484
0.6,495,163396.05,812.52,4.430141129,17.02935484
0.59,495,163396.05,812.52,4.430141129,17.02935484
0.63,495,163396.05,812.52,4.430141129,17.02935484
0.6,495,163396.05,812.52,4.430141129,17.02935484
0.56,495,163396.05,812.52,4.430141129,17.02935484
0.53,495,163396.05,812.52,4.430141129,17.02935484
0.54,495,163396.05,812.52,4.430141129,17.02935484
2.04,419,133284.65,651.64,2.107547619,14.70492857
1.91,419,133284.65,651.64,2.107547619,14.70492857
1.86,419,133284.65,651.64,2.107547619,14.70492857
1.91,419,133284.65,651.64,2.107547619,14.70492857
1.92,419,133284.65,651.64,2.107547619,14.70492857
1.9,419,133284.65,651.64,2.107547619,14.70492857
1.94,419,133284.65,651.64,2.107547619,14.70492857
1.88,419,133284.65,651.64,2.107547619,14.70492857
1.91,419,133284.65,651.64,2.107547619,14.70492857
1.84,419,133284.65,651.64,2.107547619,14.70492857
1.92,419,133284.65,651.64,2.107547619,14.70492857
1.76,419,133284.65,651.64,2.107547619,14.70492857
2.01,419,133284.65,651.64,2.107547619,14.70492857
1.83,419,133284.65,651.64,2.107547619,14.70492857
1.77,419,133284.65,651.64,2.107547619,14.70492857
1.83,419,133284.65,651.64,2.107547619,14.70492857
1.78,419,133284.65,651.64,2.107547619,14.70492857
1.7,419,133284.65,651.64,2.107547619,14.70492857
1.79,419,133284.65,651.64,2.107547619,14.70492857
1.65,419,133284.65,651.64,2.107547619,14.70492857
1.81,419,133284.65,651.64,2.107547619,14.70492857
1.7,419,133284.65,651.64,2.107547619,14.70492857
1.73,419,133284.65,651.64,2.107547619,14.70492857
1.65,419,133284.65,651.64,2.107547619,14.70492857
1.81,419,133284.65,651.64,2.107547619,14.70492857
1.64,419,133284.65,651.64,2.107547619,14.70492857
1.53,419,133284.65,651.64,2.107547619,14.70492857
1.32,461,149682.73,751.4,3.060238095,15.6184632
1.28,461,149682.73,751.4,3.060238095,15.6184632
1.32,461,149682.73,751.4,3.060238095,15.6184632
1.22,461,149682.73,751.4,3.060238095,15.6184632
1.27,461,149682.73,751.4,3.060238095,15.6184632
1.32,461,149682.73,751.4,3.060238095,15.6184632
1.31,461,149682.73,751.4,3.060238095,15.6184632
1.33,461,149682.73,751.4,3.060238095,15.6184632
1.19,461,149682.73,751.4,3.060238095,15.6184632
1.32,461,149682.73,751.4,3.060238095,15.6184632
1.17,461,149682.73,751.4,3.060238095,15.6184632
1.27,461,149682.73,751.4,3.060238095,15.6184632
1.23,461,149682.73,751.4,3.060238095,15.6184632
1.36,461,149682.73,751.4,3.060238095,15.6184632
1.24,461,149682.73,751.4,3.060238095,15.6184632
1.23,461,149682.73,751.4,3.060238095,15.6184632
1.27,461,149682.73,751.4,3.060238095,15.6184632
1.28,461,149682.73,751.4,3.060238095,15.6184632
1.25,461,149682.73,751.4,3.060238095,15.6184632
1.21,461,149682.73,751.4,3.060238095,15.6184632
1.27,461,149682.73,751.4,3.060238095,15.6184632
1.18,461,149682.73,751.4,3.060238095,15.6184632
1.16,461,149682.73,751.4,3.060238095,15.6184632
1.21,461,149682.73,751.4,3.060238095,15.6184632
1.24,461,149682.73,751.4,3.060238095,15.6184632
1.15,461,149682.73,751.4,3.060238095,15.6184632
1.11,461,149682.73,751.4,3.060238095,15.6184632
0.77,488,160190.33,806.56,3.714764826,16.23828221
0.78,488,160190.33,806.56,3.714764826,16.23828221
0.78,488,160190.33,806.56,3.714764826,16.23828221
0.72,488,160190.33,806.56,3.714764826,16.23828221
0.74,488,160190.33,806.56,3.714764826,16.23828221
0.77,488,160190.33,806.56,3.714764826,16.23828221
0.72,488,160190.33,806.56,3.714764826,16.23828221
0.74,488,160190.33,806.56,3.714764826,16.23828221
0.75,488,160190.33,806.56,3.714764826,16.23828221
0.75,488,160190.33,806.56,3.714764826,16.23828221
0.73,488,160190.33,806.56,3.714764826,16.23828221
0.77,488,160190.33,806.56,3.714764826,16.23828221
0.76,488,160190.33,806.56,3.714764826,16.23828221
0.77,488,160190.33,806.56,3.714764826,16.23828221
0.74,488,160190.33,806.56,3.714764826,16.23828221
0.71,488,160190.33,806.56,3.714764826,16.23828221
0.68,488,160190.33,806.56,3.714764826,16.23828221
0.73,488,160190.33,806.56,3.714764826,16.23828221
0.77,488,160190.33,806.56,3.714764826,16.23828221
0.74,488,160190.33,806.56,3.714764826,16.23828221
0.72,488,160190.33,806.56,3.714764826,16.23828221
0.72,488,160190.33,806.56,3.714764826,16.23828221
0.75,488,160190.33,806.56,3.714764826,16.23828221
0.75,488,160190.33,806.56,3.714764826,16.23828221
0.75,488,160190.33,806.56,3.714764826,16.23828221
0.66,488,160190.33,806.56,3.714764826,16.23828221
0.74,488,160190.33,806.56,3.714764826,16.23828221
1.76,788,246746.81,1309.28,0.858973384,12.94301648
1.63,788,246746.81,1309.28,0.858973384,12.94301648
1.62,788,246746.81,1309.28,0.858973384,12.94301648
1.81,788,246746.81,1309.28,0.858973384,12.94301648
1.7,788,246746.81,1309.28,0.858973384,12.94301648
1.54,788,246746.81,1309.28,0.858973384,12.94301648
1.6,788,246746.81,1309.28,0.858973384,12.94301648
1.5,788,246746.81,1309.28,0.858973384,12.94301648
1.67,788,246746.81,1309.28,0.858973384,12.94301648
1.56,788,246746.81,1309.28,0.858973384,12.94301648
1.63,788,246746.81,1309.28,0.858973384,12.94301648
1.6,788,246746.81,1309.28,0.858973384,12.94301648
1.59,788,246746.81,1309.28,0.858973384,12.94301648
1.66,788,246746.81,1309.28,0.858973384,12.94301648
1.56,788,246746.81,1309.28,0.858973384,12.94301648
1.52,788,246746.81,1309.28,0.858973384,12.94301648
1.53,788,246746.81,1309.28,0.858973384,12.94301648
1.61,788,246746.81,1309.28,0.858973384,12.94301648
1.68,788,246746.81,1309.28,0.858973384,12.94301648
1.58,788,246746.81,1309.28,0.858973384,12.94301648
1.57,788,246746.81,1309.28,0.858973384,12.94301648
1.61,788,246746.81,1309.28,0.858973384,12.94301648
1.5,788,246746.81,1309.28,0.858973384,12.94301648
1.5,788,246746.81,1309.28,0.858973384,12.94301648
1.53,788,246746.81,1309.28,0.858973384,12.94301648
1.46,788,246746.81,1309.28,0.858973384,12.94301648
1.6,788,246746.81,1309.28,0.858973384,12.94301648
1.58,827,262372.13,1420.14,1.447246377,13.54721014
1.74,827,262372.13,1420.14,1.447246377,13.54721014
1.64,827,262372.13,1420.14,1.447246377,13.54721014
1.7,827,262372.13,1420.14,1.447246377,13.54721014
1.58,827,262372.13,1420.14,1.447246377,13.54721014
1.73,827,262372.13,1420.14,1.447246377,13.54721014
1.52,827,262372.13,1420.14,1.447246377,13.54721014
1.52,827,262372.13,1420.14,1.447246377,13.54721014
1.66,827,262372.13,1420.14,1.447246377,13.54721014
1.57,827,262372.13,1420.14,1.447246377,13.54721014
1.53,827,262372.13,1420.14,1.447246377,13.54721014
1.58,827,262372.13,1420.14,1.447246377,13.54721014
1.72,827,262372.13,1420.14,1.447246377,13.54721014
1.55,827,262372.13,1420.14,1.447246377,13.54721014
1.61,827,262372.13,1420.14,1.447246377,13.54721014
1.53,827,262372.13,1420.14,1.447246377,13.54721014
1.57,827,262372.13,1420.14,1.447246377,13.54721014
1.51,827,262372.13,1420.14,1.447246377,13.54721014
1.45,827,262372.13,1420.14,1.447246377,13.54721014
1.54,827,262372.13,1420.14,1.447246377,13.54721014
1.57,827,262372.13,1420.14,1.447246377,13.54721014
1.53,827,262372.13,1420.14,1.447246377,13.54721014
1.5,827,262372.13,1420.14,1.447246377,13.54721014
1.48,827,262372.13,1420.14,1.447246377,13.54721014
1.46,827,262372.13,1420.14,1.447246377,13.54721014
1.49,827,262372.13,1420.14,1.447246377,13.54721014
1.55,827,262372.13,1420.14,1.447246377,13.54721014
0.92,855,272117.2,1539.15,2.00963785,14.09200935
1,855,272117.2,1539.15,2.00963785,14.09200935
0.97,855,272117.2,1539.15,2.00963785,14.09200935
1.01,855,272117.2,1539.15,2.00963785,14.09200935
0.9,855,272117.2,1539.15,2.00963785,14.09200935
0.96,855,272117.2,1539.15,2.00963785,14.09200935
0.96,855,272117.2,1539.15,2.00963785,14.09200935
0.92,855,272117.2,1539.15,2.00963785,14.09200935
0.94,855,272117.2,1539.15,2.00963785,14.09200935
0.98,855,272117.2,1539.15,2.00963785,14.09200935
0.93,855,272117.2,1539.15,2.00963785,14.09200935
0.93,855,272117.2,1539.15,2.00963785,14.09200935
0.98,855,272117.2,1539.15,2.00963785,14.09200935
0.89,855,272117.2,1539.15,2.00963785,14.09200935
0.96,855,272117.2,1539.15,2.00963785,14.09200935
0.9,855,272117.2,1539.15,2.00963785,14.09200935
0.97,855,272117.2,1539.15,2.00963785,14.09200935
0.86,855,272117.2,1539.15,2.00963785,14.09200935
0.89,855,272117.2,1539.15,2.00963785,14.09200935
0.88,855,272117.2,1539.15,2.00963785,14.09200935
0.87,855,272117.2,1539.15,2.00963785,14.09200935
0.8,855,272117.2,1539.15,2.00963785,14.09200935
0.89,855,272117.2,1539.15,2.00963785,14.09200935
0.86,855,272117.2,1539.15,2.00963785,14.09200935
0.9,855,272117.2,1539.15,2.00963785,14.09200935
0.83,855,272117.2,1539.15,2.00963785,14.09200935
0.87,855,272117.2,1539.15,2.00963785,14.09200935
0.88,1137,354369.49,1820.67,0.982671353,13.07183656
0.89,1137,354369.49,1820.67,0.982671353,13.07183656
0.8,1137,354369.49,1820.67,0.982671353,13.07183656
0.83,1137,354369.49,1820.67,0.982671353,13.07183656
0.74,1137,354369.49,1820.67,0.982671353,13.07183656
0.79,1137,354369.49,1820.67,0.982671353,13.07183656
0.7,1137,354369.49,1820.67,0.982671353,13.07183656
0.73,1137,354369.49,1820.67,0.982671353,13.07183656
0.78,1137,354369.49,1820.67,0.982671353,13.07183656
0.77,1137,354369.49,1820.67,0.982671353,13.07183656
0.73,1137,354369.49,1820.67,0.982671353,13.07183656
0.7,1137,354369.49,1820.67,0.982671353,13.07183656
0.72,1137,354369.49,1820.67,0.982671353,13.07183656
0.76,1137,354369.49,1820.67,0.982671353,13.07183656
0.71,1137,354369.49,1820.67,0.982671353,13.07183656
0.72,1137,354369.49,1820.67,0.982671353,13.07183656
0.72,1137,354369.49,1820.67,0.982671353,13.07183656
0.66,1137,354369.49,1820.67,0.982671353,13.07183656
0.71,1137,354369.49,1820.67,0.982671353,13.07183656
0.66,1137,354369.49,1820.67,0.982671353,13.07183656
1.37,1172,367966.78,1881.23,1.439147485,13.54477408
1.37,1172,367966.78,1881.23,1.439147485,13.54477408
1.26,1172,367966.78,1881.23,1.439147485,13.54477408
1.25,1172,367966.78,1881.23,1.439147485,13.54477408
1.26,1172,367966.78,1881.23,1.439147485,13.54477408
1.26,1172,367966.78,1881.23,1.439147485,13.54477408
1.22,1172,367966.78,1881.23,1.439147485,13.54477408
1.2,1172,367966.78,1881.23,1.439147485,13.54477408
1.3,1172,367966.78,1881.23,1.439147485,13.54477408
1.26,1172,367966.78,1881.23,1.439147485,13.54477408
1.36,1172,367966.78,1881.23,1.439147485,13.54477408
1.24,1172,367966.78,1881.23,1.439147485,13.54477408
1.28,1172,367966.78,1881.23,1.439147485,13.54477408
1.23,1172,367966.78,1881.23,1.439147485,13.54477408
1.29,1172,367966.78,1881.23,1.439147485,13.54477408
1.28,1172,367966.78,1881.23,1.439147485,13.54477408
1.2,1172,367966.78,1881.23,1.439147485,13.54477408
1.25,1172,367966.78,1881.23,1.439147485,13.54477408
1.14,1172,367966.78,1881.23,1.439147485,13.54477408
1.22,1172,367966.78,1881.23,1.439147485,13.54477408
1.2,1212,383076.54,1964.08,1.89653751,14.02158285
1.25,1212,383076.54,1964.08,1.89653751,14.02158285
1.3,1212,383076.54,1964.08,1.89653751,14.02158285
1.18,1212,383076.54,1964.08,1.89653751,14.02158285
1.2,1212,383076.54,1964.08,1.89653751,14.02158285
1.27,1212,383076.54,1964.08,1.89653751,14.02158285
1.23,1212,383076.54,1964.08,1.89653751,14.02158285
1.16,1212,383076.54,1964.08,1.89653751,14.02158285
1.22,1212,383076.54,1964.08,1.89653751,14.02158285
1.22,1212,383076.54,1964.08,1.89653751,14.02158285
1.27,1212,383076.54,1964.08,1.89653751,14.02158285
1.24,1212,383076.54,1964.08,1.89653751,14.02158285
1.21,1212,383076.54,1964.08,1.89653751,14.02158285
1.12,1212,383076.54,1964.08,1.89653751,14.02158285
1.21,1212,383076.54,1964.08,1.89653751,14.02158285
1.24,1212,383076.54,1964.08,1.89653751,14.02158285
1.16,1212,383076.54,1964.08,1.89653751,14.02158285
1.14,1212,383076.54,1964.08,1.89653751,14.02158285
1.18,1212,383076.54,1964.08,1.89653751,14.02158285
1.19,1212,383076.54,1964.08,1.89653751,14.02158285
0.58,397,125591,620.06,1.750904523,13.77364322
0.58,397,125591,620.06,1.750904523,13.77364322
0.54,397,125591,620.06,1.750904523,13.77364322
0.53,397,125591,620.06,1.750904523,13.77364322
0.48,397,125591,620.06,1.750904523,13.77364322
0.51,397,125591,620.06,1.750904523,13.77364322
0.47,397,125591,620.06,1.750904523,13.77364322
0.56,397,125591,620.06,1.750904523,13.77364322
0.49,397,125591,620.06,1.750904523,13.77364322
0.5,397,125591,620.06,1.750904523,13.77364322
0.48,397,125591,620.06,1.750904523,13.77364322
0.43,397,125591,620.06,1.750904523,13.77364322
0.47,397,125591,620.06,1.750904523,13.77364322
0.36,397,125591,620.06,1.750904523,13.77364322
0.36,397,125591,620.06,1.750904523,13.77364322
0.63,432,139188.29,680.62,2.925404157,14.99810624
0.6,432,139188.29,680.62,2.925404157,14.99810624
0.55,432,139188.29,680.62,2.925404157,14.99810624
0.56,432,139188.29,680.62,2.925404157,14.99810624
0.62,432,139188.29,680.62,2.925404157,14.99810624
0.55,432,139188.29,680.62,2.925404157,14.99810624
0.54,432,139188.29,680.62,2.925404157,14.99810624
0.51,432,139188.29,680.62,2.925404157,14.99810624
0.54,432,139188.29,680.62,2.925404157,14.99810624
0.51,432,139188.29,680.62,2.925404157,14.99810624
0.54,432,139188.29,680.62,2.925404157,14.99810624
0.46,432,139188.29,680.62,2.925404157,14.99810624
0.51,432,139188.29,680.62,2.925404157,14.99810624
0.45,432,139188.29,680.62,2.925404157,14.99810624
0.46,432,139188.29,680.62,2.925404157,14.99810624
0.64,472,154298.05,763.47,3.972684989,16.0979704
0.62,472,154298.05,763.47,3.972684989,16.0979704
0.58,472,154298.05,763.47,3.972684989,16.0979704
0.56,472,154298.05,763.47,3.972684989,16.0979704
0.53,472,154298.05,763.47,3.972684989,16.0979704
0.57,472,154298.05,763.47,3.972684989,16.0979704
0.58,472,154298.05,763.47,3.972684989,16.0979704
0.52,472,154298.05,763.47,3.972684989,16.0979704
0.55,472,154298.05,763.47,3.972684989,16.0979704
0.56,472,154298.05,763.47,3.972684989,16.0979704
0.49,472,154298.05,763.47,3.972684989,16.0979704
0.58,472,154298.05,763.47,3.972684989,16.0979704
0.48,472,154298.05,763.47,3.972684989,16.0979704
0.56,472,154298.05,763.47,3.972684989,16.0979704
0.49,472,154298.05,763.47,3.972684989,16.0979704
1.99,771,238487.34,1194.99,1.21015544,13.1661399
1.95,771,238487.34,1194.99,1.21015544,13.1661399
2.02,771,238487.34,1194.99,1.21015544,13.1661399
1.92,771,238487.34,1194.99,1.21015544,13.1661399
1.96,771,238487.34,1194.99,1.21015544,13.1661399
2,771,238487.34,1194.99,1.21015544,13.1661399
1.88,771,238487.34,1194.99,1.21015544,13.1661399
1.83,771,238487.34,1194.99,1.21015544,13.1661399
1.86,771,238487.34,1194.99,1.21015544,13.1661399
1.81,771,238487.34,1194.99,1.21015544,13.1661399
1.83,771,238487.34,1194.99,1.21015544,13.1661399
1.84,771,238487.34,1194.99,1.21015544,13.1661399
1.87,771,238487.34,1194.99,1.21015544,13.1661399
1.82,771,238487.34,1194.99,1.21015544,13.1661399
1.81,771,238487.34,1194.99,1.21015544,13.1661399
0.52,796,248458.22,1267.22,1.631794228,13.61200753
0.58,796,248458.22,1267.22,1.631794228,13.61200753
0.57,796,248458.22,1267.22,1.631794228,13.61200753
0.53,796,248458.22,1267.22,1.631794228,13.61200753
0.5,796,248458.22,1267.22,1.631794228,13.61200753
0.46,796,248458.22,1267.22,1.631794228,13.61200753
0.5,796,248458.22,1267.22,1.631794228,13.61200753
0.54,796,248458.22,1267.22,1.631794228,13.61200753
0.52,796,248458.22,1267.22,1.631794228,13.61200753
0.44,796,248458.22,1267.22,1.631794228,13.61200753
0.47,796,248458.22,1267.22,1.631794228,13.61200753
0.51,796,248458.22,1267.22,1.631794228,13.61200753
0.45,796,248458.22,1267.22,1.631794228,13.61200753
0.38,796,248458.22,1267.22,1.631794228,13.61200753
0.41,796,248458.22,1267.22,1.631794228,13.61200753
1.68,1138,350461.01,1677.44,1.017269535,13.04339772
1.74,1138,350461.01,1677.44,1.017269535,13.04339772
1.78,1138,350461.01,1677.44,1.017269535,13.04339772
1.69,1138,350461.01,1677.44,1.017269535,13.04339772
1.74,1138,350461.01,1677.44,1.017269535,13.04339772
1.64,1138,350461.01,1677.44,1.017269535,13.04339772
1.62,1138,350461.01,1677.44,1.017269535,13.04339772
1.61,1138,350461.01,1677.44,1.017269535,13.04339772
1.69,1138,350461.01,1677.44,1.017269535,13.04339772
1.58,1138,350461.01,1677.44,1.017269535,13.04339772
1.46,1138,350461.01,1677.44,1.017269535,13.04339772
1.61,1138,350461.01,1677.44,1.017269535,13.04339772
1.76,1138,350461.01,1677.44,1.017269535,13.04339772
1.54,1138,350461.01,1677.44,1.017269535,13.04339772
1.46,1138,350461.01,1677.44,1.017269535,13.04339772
1.52,1169,362811.36,1745.55,1.305264957,13.32894017
1.46,1169,362811.36,1745.55,1.305264957,13.32894017
1.56,1169,362811.36,1745.55,1.305264957,13.32894017
1.62,1169,362811.36,1745.55,1.305264957,13.32894017
1.44,1169,362811.36,1745.55,1.305264957,13.32894017
1.47,1169,362811.36,1745.55,1.305264957,13.32894017
1.45,1169,362811.36,1745.55,1.305264957,13.32894017
1.42,1169,362811.36,1745.55,1.305264957,13.32894017
1.39,1169,362811.36,1745.55,1.305264957,13.32894017
1.2,1169,362811.36,1745.55,1.305264957,13.32894017
1.32,1169,362811.36,1745.55,1.305264957,13.32894017
1.32,1169,362811.36,1745.55,1.305264957,13.32894017
1.31,1169,362811.36,1745.55,1.305264957,13.32894017
1.22,1169,362811.36,1745.55,1.305264957,13.32894017
1.3,1169,362811.36,1745.55,1.305264957,13.32894017
1.32,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.36,1212,379484.01,1804.49,1.695721352,13.74209398
1.23,1212,379484.01,1804.49,1.695721352,13.74209398
1.3,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.21,1212,379484.01,1804.49,1.695721352,13.74209398
1.28,1212,379484.01,1804.49,1.695721352,13.74209398
1.26,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.21,1212,379484.01,1804.49,1.695721352,13.74209398
1.09,1212,379484.01,1804.49,1.695721352,13.74209398
1.21,1212,379484.01,1804.49,1.695721352,13.74209398
1.12,1212,379484.01,1804.49,1.695721352,13.74209398
2.51,419,130014.47,935.81,1.9165,13.81821429
2.44,419,130014.47,935.81,1.9165,13.81821429
2.46,419,130014.47,935.81,1.9165,13.81821429
2.52,419,130014.47,935.81,1.9165,13.81821429
2.5,419,130014.47,935.81,1.9165,13.81821429
2.54,419,130014.47,935.81,1.9165,13.81821429
2.54,419,130014.47,935.81,1.9165,13.81821429
2.4,419,130014.47,935.81,1.9165,13.81821429
2.25,419,130014.47,935.81,1.9165,13.81821429
2.22,419,130014.47,935.81,1.9165,13.81821429
2.24,419,130014.47,935.81,1.9165,13.81821429
2.5,419,130014.47,935.81,1.9165,13.81821429
1.77,445,140536.72,962.79,2.777331839,14.69908072
1.78,445,140536.72,962.79,2.777331839,14.69908072
1.77,445,140536.72,962.79,2.777331839,14.69908072
1.68,445,140536.72,962.79,2.777331839,14.69908072
1.67,445,140536.72,962.79,2.777331839,14.69908072
1.67,445,140536.72,962.79,2.777331839,14.69908072
1.64,445,140536.72,962.79,2.777331839,14.69908072
1.69,445,140536.72,962.79,2.777331839,14.69908072
1.65,445,140536.72,962.79,2.777331839,14.69908072
1.76,445,140536.72,962.79,2.777331839,14.69908072
1.67,445,140536.72,962.79,2.777331839,14.69908072
1.51,445,140536.72,962.79,2.777331839,14.69908072
1.08,480,153823.48,1042.34,3.64035343,15.67139293
1.12,480,153823.48,1042.34,3.64035343,15.67139293
1.07,480,153823.48,1042.34,3.64035343,15.67139293
1.05,480,153823.48,1042.34,3.64035343,15.67139293
1.07,480,153823.48,1042.34,3.64035343,15.67139293
0.98,480,153823.48,1042.34,3.64035343,15.67139293
1.01,480,153823.48,1042.34,3.64035343,15.67139293
1.02,480,153823.48,1042.34,3.64035343,15.67139293
1.11,480,153823.48,1042.34,3.64035343,15.67139293
1.01,480,153823.48,1042.34,3.64035343,15.67139293
1.06,480,153823.48,1042.34,3.64035343,15.67139293
0.95,480,153823.48,1042.34,3.64035343,15.67139293
2.19,770,233953.05,1438.46,1.812230869,13.44771725
2.15,770,233953.05,1438.46,1.812230869,13.44771725
2.07,770,233953.05,1438.46,1.812230869,13.44771725
2.28,770,233953.05,1438.46,1.812230869,13.44771725
2.06,770,233953.05,1438.46,1.812230869,13.44771725
1.98,770,233953.05,1438.46,1.812230869,13.44771725
2,770,233953.05,1438.46,1.812230869,13.44771725
2.03,770,233953.05,1438.46,1.812230869,13.44771725
2.03,770,233953.05,1438.46,1.812230869,13.44771725
1.93,770,233953.05,1438.46,1.812230869,13.44771725
2.05,770,233953.05,1438.46,1.812230869,13.44771725
1.86,770,233953.05,1438.46,1.812230869,13.44771725
1.32,800,245741.55,1491.61,2.234307116,13.91529338
1.26,800,245741.55,1491.61,2.234307116,13.91529338
1.28,800,245741.55,1491.61,2.234307116,13.91529338
1.29,800,245741.55,1491.61,2.234307116,13.91529338
1.41,800,245741.55,1491.61,2.234307116,13.91529338
1.28,800,245741.55,1491.61,2.234307116,13.91529338
1.16,800,245741.55,1491.61,2.234307116,13.91529338
1.24,800,245741.55,1491.61,2.234307116,13.91529338
1.27,800,245741.55,1491.61,2.234307116,13.91529338
1.26,800,245741.55,1491.61,2.234307116,13.91529338
1.14,800,245741.55,1491.61,2.234307116,13.91529338
1.17,800,245741.55,1491.61,2.234307116,13.91529338
0.81,834,259392.68,1528.07,2.819185629,14.61579641
0.83,834,259392.68,1528.07,2.819185629,14.61579641
0.76,834,259392.68,1528.07,2.819185629,14.61579641
0.65,834,259392.68,1528.07,2.819185629,14.61579641
0.86,834,259392.68,1528.07,2.819185629,14.61579641
0.77,834,259392.68,1528.07,2.819185629,14.61579641
0.77,834,259392.68,1528.07,2.819185629,14.61579641
0.7,834,259392.68,1528.07,2.819185629,14.61579641
0.68,834,259392.68,1528.07,2.819185629,14.61579641
0.74,834,259392.68,1528.07,2.819185629,14.61579641
0.62,834,259392.68,1528.07,2.819185629,14.61579641
0.64,834,259392.68,1528.07,2.819185629,14.61579641
2.12,1132,344186.49,2173.55,1.390052957,13.10703442
2.36,1132,344186.49,2173.55,1.390052957,13.10703442
1.98,1132,344186.49,2173.55,1.390052957,13.10703442
1.87,1132,344186.49,2173.55,1.390052957,13.10703442
1.81,1132,344186.49,2173.55,1.390052957,13.10703442
1.93,1132,344186.49,2173.55,1.390052957,13.10703442
1.95,1132,344186.49,2173.55,1.390052957,13.10703442
2.02,1132,344186.49,2173.55,1.390052957,13.10703442
1.86,1132,344186.49,2173.55,1.390052957,13.10703442
